0.000000	2.917098	none
2.917098	2.971922	เย็ด
2.971922	27.863231	none
27.863231	28.134757	เย็ด
28.134757	32.602139	none
32.602139	32.765130	เย็ด
32.765130	33.968825	none
33.968825	34.028098	เย็ด
34.028098	34.950411	none
34.950411	35.001791	เย็ด
35.001791	35.502075	none
35.502075	35.572734	เย็ด
35.572734	36.946539	none
36.946539	37.039431	เย็ด
37.039431	37.695835	none
37.761213	92.642736	none
92.642736	92.708451	กู
92.708451	93.802158	none
93.802158	93.903215	เย็ด
93.903215	102.430887	none
102.599510	106.407147	none
106.408161	106.477792	เย็ด
106.477792	106.825602	none
106.825602	106.866893	เย็ด
106.866893	107.189344	none
107.189344	107.248474	เย็ด
107.248474	107.609723	none
107.609723	107.672679	เย็ด
107.672679	107.993488	none
107.993488	108.041082	เย็ด
108.041082	108.605772	none
108.605772	108.675626	เย็ด
108.675626	108.899640	none
108.899640	108.958406	กู
108.958406	114.864021	none
114.864021	114.937478	เย็ด
114.937478	151.008217	none
151.008217	151.136017	เย็ด
151.136017	152.006016	none
152.006016	152.092069	กู
152.092069	170.145049	none
170.145049	170.364915	มึง
170.364915	177.975530	none
177.975530	178.040010	เย็ด
178.040010	182.152395	none
182.152395	182.263848	เหี้ย
182.263848	204.198727	none
204.198727	204.293331	เหี้ย
204.293331	204.349930	none
204.349930	204.474592	มึง
204.474592	205.228977	none
205.228977	205.311368	กู
205.311368	206.395352	none
206.395352	206.434756	กู
206.434756	207.317418	none
207.317418	207.401243	กู
207.401243	208.711623	none
208.711623	208.831270	เหี้ย
208.831270	208.892168	none
208.892168	208.996769	เหี้ย
208.996769	243.468469	none
243.468469	243.609901	มึง
243.609901	246.360368	none
246.360368	246.591064	มึง
246.591064	255.143470	none
255.143470	255.208223	กู
255.208223	260.968038	none
260.968038	261.259842	เหี้ย
261.259842	295.869852	none
295.965856	297.626608	none
297.626608	297.919932	เหี้ย
297.919748	300.009289	none
300.009289	300.090018	กู
300.090018	405.083256	none
405.083256	405.144555	กู
405.144555	420.596908	none
420.596908	421.001609	เหี้ย
421.001253	432.516930	none
432.516930	432.769975	เหี้ย
432.769975	435.798669	none
435.798667	435.957718	เหี้ย
435.957742	444.431797	none
444.431810	444.659627	เหี้ย
444.659627	482.965940	none
482.965940	483.066550	กู
483.066550	492.436153	none
492.436153	492.550620	เหี้ย
492.550433	493.803484	none
493.803484	493.865236	กู
493.865429	495.657192	none
496.038037	508.499820	none
508.499820	508.816712	เหี้ย
508.816179	510.198216	none
510.198216	510.283245	กู
510.283245	517.210471	none
517.211817	517.378810	กู
517.378302	518.503692	none
518.504897	518.633823	กู
518.633823	520.082131	none
520.082131	520.161655	กู
520.161655	560.299350	none
560.299350	560.455384	มึง
560.455384	564.528348	none
564.680298	572.600760	none
572.600549	572.885329	เย็ด
572.885329	579.084401	none
579.084401	579.259686	เหี้ย
579.259354	580.978769	none
580.978769	581.042601	กู
581.042601	582.340521	none
582.340521	582.408406	เย็ด
582.408406	584.045751	none
584.045751	584.129847	เย็ด
584.129847	588.810975	none
588.810975	589.066576	เหี้ย
589.066440	595.955875	none
595.955513	596.080891	มึง
596.081119	600.074459	none
600.257537	609.501130	none
609.501024	609.734472	เหี้ย
609.734472	643.743990	none
643.744092	643.965478	เหี้ย
643.965478	650.581929	none
650.581929	650.733102	กู
650.733102	651.987961	none
651.988170	652.044403	กู
652.044403	653.351232	none
653.350944	653.425921	เหี้ย
653.425921	657.283074	none
657.282481	657.446621	เหี้ย
657.446621	659.466112	none
659.466958	659.813023	เหี้ย
659.813023	670.012003	none
670.011277	670.131769	เหี้ย
670.131769	670.237390	none
670.237390	670.498856	เหี้ย
670.498497	675.243853	none
675.244156	675.501157	เหี้ย
675.501157	702.701286	none
702.701405	702.989380	เหี้ย
702.989380	713.708057	none
713.708822	713.789551	กู
713.789551	745.701126	none
745.701126	745.750773	กู
745.750773	746.998684	none
746.999046	747.131777	กู
747.131777	748.311214	none
748.311149	748.428681	กู
748.428712	749.630862	none
749.631062	749.695814	กู
749.695814	752.346298	none
752.345344	752.899998	เหี้ย
752.899998	774.227346	none
774.227346	774.537475	กู
774.537475	783.765640	none
783.765640	783.952415	เหี้ย
783.952415	784.985570	none
784.985570	785.237397	เหี้ย
785.237397	789.033540	none
789.033540	789.221506	เหี้ย
789.221506	791.834966	none
791.834966	791.947023	มึง
791.947023	792.925994	none
792.926039	793.001441	มึง
793.001441	797.708925	none
797.709027	797.767465	กู
797.767519	798.508325	none
798.508588	798.554475	เย็ด
798.554475	815.717580	none
815.714505	815.955984	เหี้ย
816.118581	816.910081	none
816.910061	816.976332	กู
816.976352	818.811800	none
818.811827	818.893620	กู
818.893620	822.855039	none
822.855039	823.020567	เหี้ย
823.020567	874.026886	none
874.093593	877.118825	none
877.119001	877.225380	กู
877.225380	879.257203	none
879.257549	879.393704	กู
879.393704	934.816163	none
934.816983	934.909691	เย็ด
934.910147	943.810256	none
943.810357	943.870424	กู
943.871048	944.278358	none
944.278358	944.338604	กู
944.338609	951.787717	none
951.787717	951.871307	เย็ด
951.871307	955.997603	none
955.997899	956.071863	กู
956.071863	956.726918	none
956.801389	960.300108	none
960.300035	960.340343	กู
960.340343	966.204460	none
