0.000000	0.949056	none
0.949056	1.073442	กู
1.073442	2.284142	none
2.284142	2.362906	เหี้ย
2.362906	2.591512	กู
2.591512	2.702934	none
2.702934	2.923856	กู
2.923856	3.017027	none
3.017027	3.222581	กู
3.222581	3.321516	none
3.321516	3.478082	กู
3.478082	3.591425	none
3.591425	3.739346	กู
4.770249	4.929887	กู
4.930829	5.037553	none
5.037279	5.201270	กู
5.201742	5.295125	none
5.295601	5.460339	กู
5.460339	5.551670	none
5.551670	5.679943	กู
5.679943	11.247006	none
11.731366	12.737029	none
13.153661	17.592945	none
17.593941	19.027974	none
19.110178	19.587647	none
19.588508	19.879787	กู
19.878926	20.239883	none
20.239883	20.554008	กู
20.554008	22.035532	none
22.035532	22.470737	กู
22.471879	23.569601	none
23.642706	23.976249	none
23.977587	24.424214	กู
24.422876	27.879386	none
27.967340	30.812735	none
30.989787	32.604957	none
32.605513	32.695167	กู
32.695167	34.033246	none
