0.000000	2.917098	none
2.971922	27.863231	none
28.134757	32.601064	none
32.764772	33.968825	none
34.027591	34.950411	none
35.000778	35.502075	none
35.572227	36.945936	none
37.038112	37.695835	none
37.695835	37.760787	เย็ด
37.760787	92.642378	none
92.708451	93.802158	none
93.903215	102.430887	none
102.430887	102.599080	เย็ด
102.599510	106.407147	none
106.477792	106.825602	none
106.865688	107.189344	none
107.248474	107.609723	none
107.672378	107.993390	none
108.040480	108.605772	none
108.675268	108.899640	none
108.958406	114.863514	none
114.937478	151.008217	none
151.134313	152.006016	none
152.092069	170.145049	none
170.364915	177.974814	none
178.038577	182.152395	none
182.263848	204.198010	none
204.293331	204.349930	none
204.474592	205.228977	none
205.311368	206.395352	none
206.434756	207.317418	none
207.401243	208.711623	none
208.831270	208.892168	none
208.996769	243.468469	none
243.609901	246.360368	none
246.591064	255.143470	none
255.208223	260.968038	none
261.259842	295.869852	none
295.965856	297.626608	none
297.919748	300.009289	none
300.090018	405.082749	none
405.144048	420.596908	none
421.001253	432.516930	none
432.769975	435.798669	none
435.957742	444.431797	none
444.659627	482.965940	none
483.066550	492.436153	none
492.550433	493.803484	none
493.865429	495.657192	none
496.038037	508.499820	none
508.816179	510.198216	none
510.283245	517.210471	none
517.378302	518.503692	none
518.633823	520.082131	none
520.161655	560.299350	none
560.455384	564.528348	none
564.680298	572.600760	none
572.881921	579.084401	none
579.259354	580.978769	none
581.042601	582.340521	none
582.408406	584.045751	none
584.129847	588.810975	none
589.066440	595.955875	none
596.081119	600.074459	none
600.257537	609.501130	none
609.734472	643.743990	none
643.965478	650.581929	none
650.733102	651.987961	none
652.044403	653.351232	none
653.425921	657.283074	none
657.446621	659.466112	none
659.813023	670.012003	none
670.131769	670.237390	none
670.498497	675.243853	none
675.501157	702.700779	none
702.989380	713.708057	none
713.789551	745.701126	none
745.750773	746.998684	none
747.131777	748.311214	none
748.428712	749.630862	none
749.695814	752.346298	none
752.899998	774.227346	none
774.537475	783.766146	none
783.952415	784.985570	none
785.237397	789.033540	none
789.221506	791.834966	none
791.947023	792.925994	none
793.001441	797.709328	none
797.767519	798.508325	none
798.553623	815.717580	none
816.118581	816.910081	none
816.976352	818.811800	none
818.893620	822.854583	none
823.020567	874.026886	none
874.094195	877.119427	none
877.225380	879.257203	none
879.393704	934.816163	none
934.910147	943.810256	none
943.871048	944.278358	none
944.338329	951.787437	none
951.870294	955.997603	none
956.071863	956.726918	none
956.801389	960.300108	none
960.340453	966.194548	none
