0.000000	0.205547	เหี้ย
2.353425	2.489482	กู
2.489482	2.600959	none
2.600959	2.743438	มึง
110.785487	111.647393	none
170.096082	170.273598	มึง
216.203619	216.278255	กู
341.920548	342.039743	มึง
565.119350	567.598415	none
732.159087	732.252383	มึง
869.970354	870.202289	เหี้ย
870.284230	870.549497	เหี้ย
904.343793	904.649336	กู
905.941933	906.068317	กู
907.999406	908.052181	กู
911.107847	911.238324	กู
914.093132	914.172409	กู
919.914711	920.161714	กู
921.089351	921.333789	มึง
945.875754	946.429322	เหี้ย
1019.800899	1019.971776	เหี้ย
1057.723273	1057.842713	กู
